Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),CENTRAL SYSTEM_UNIT1:Air System Total Cooling Energy [J](TimeStep) 
 07/03  23:00:00,27.2,0,23.69237269,26.39503972,23.54,0,15,23.54,5010887.857
 07/03  23:15:00,26.65,0,22.09175344,26.11755461,21.71,0,15,21.71,9259955.007
 07/03  23:30:00,26.1,0,23.76325788,25.82769609,25.3,0,15,25.3,0
 07/03  23:45:00,25.55,0,23.78973242,25.54018838,23.79,0,15,23.79,1865712.926
 07/03  24:00:00,25,0,24.29593574,25.08038954,27.04,0,15,27.04,0
 07/04  00:15:00,24.725,3,24.72952585,24.85938061,27.08,0,15,27.08,0
 07/04  00:30:00,24.45,3,24.94010993,24.58564043,27.44,0,15,27.44,0
 07/04  00:45:00,24.175,3,22.55507663,24.22155688,22.19,0,15,22.19,5381255.463
 07/04  01:00:00,23.9,3,23.79091833,23.90344075,26.8,0,15,26.8,0
 07/04  01:15:00,24.45,0,21.99911897,23.64120797,21.82,0,15,21.82,4952933.253
 07/04  01:30:00,25,0,23.19845048,23.58935611,25.2,0,15,25.2,0
 07/04  01:45:00,25.55,0,23.76013147,23.61238898,27.78,0,15,27.78,0
 07/04  02:00:00,26.1,0,24.05251933,23.78585174,26.48,0,15,26.48,0
 07/04  02:15:00,26.1,0,24.66120465,23.96552867,27.92,0,15,27.92,0
 07/04  02:30:00,26.1,0,22.11260352,24.02950355,21.76,0,15,21.76,4729894.633
 07/04  02:45:00,26.1,0,22.31847031,24.06789143,25.18,0,15,25.18,0
 07/04  03:00:00,26.1,0,23.2719217,24.06779498,26.97,0,15,26.97,0
 07/04  03:15:00,26.1,0,22.0515476,24.0279678,22.06,0,15,22.06,2854034.535
 07/04  03:30:00,26.1,0,20.88334171,23.94581474,20.81,0,15,20.81,5831597.769
 07/04  03:45:00,26.1,0,22.29052023,23.82976923,25.2,0,15,25.2,0
 07/04  04:00:00,26.1,0,22.78255018,23.70522441,26.08,0,15,26.08,0
 07/04  04:15:00,25.275,0,20.71187513,23.53814571,20.5,0,15,20.5,5104017.353
 07/04  04:30:00,24.45,0,22.0959044,23.34107463,27.9,0,15,27.9,0
 07/04  04:45:00,23.625,0,22.59201771,23.04479466,24.1,0,15,24.1,0
 07/04  05:00:00,22.8,0,20.35250766,22.69114072,20.08,0,15,20.08,5132277.688
 07/04  05:15:00,22.25,0,20.77665272,22.35245784,20.79,0,15,20.79,2599657.323
 07/04  05:30:00,21.7,0,21.69873189,21.87256577,23.9,0,15,23.9,0
 07/04  05:45:00,21.15,0,22.06917841,21.44429121,25.44,0,15,25.44,0
 07/04  06:00:00,20.6,0,22.06006904,21.10290549,22.06,0,15,22.06,909134.7707
 07/04  06:15:00,20.875,0,22.54238653,20.74062216,25.49,0,15,25.49,0
 07/04  06:30:00,21.15,0,23.17571252,20.80089833,24.34,0,15,24.34,0
 07/04  06:45:00,21.425,0,23.54490729,21.18441587,24.47,0,15,24.47,0
 07/04  07:00:00,21.7,0,23.70998916,21.80421558,24.06,0,15,24.06,0
 07/04  07:15:00,22.25,0,23.96915548,22.73453584,25.19,0,15,25.19,0
 07/04  07:30:00,22.8,0,21.6364684,23.92933964,21.3,0,15,21.3,5450345.698
 07/04  07:45:00,23.35,0,23.11888918,25.29237497,24.09,0,15,24.09,0
 07/04  08:00:00,23.9,0,23.69074969,26.92012882,25.66,0,15,25.66,0
 07/04  08:15:00,24.45,0,24.6462905,28.92036002,24.89,0,15,24.89,70304.71702
 07/04  08:30:00,25,0,21.27572322,30.41551512,20.32,0,15,20.32,8432772.427
 07/04  08:45:00,25.55,0,23.26116608,32.07124159,25.08,0,15,25.08,0
 07/04  09:00:00,26.1,0,24.00972548,33.72910596,25.44,0,15,25.44,0
 07/04  09:15:00,26.375,0,21.8829843,35.34071148,21.55,0,15,21.55,6728216.353
 07/04  09:30:00,26.65,0,23.58896051,37.13697046,26.35,0,15,26.35,0
 07/04  09:45:00,26.925,0,24.34507897,38.32659567,25.52,0,15,25.52,0
 07/04  10:00:00,27.2,0,23.15747548,39.15965169,23.12,0,15,23.12,4533438.033
 07/04  10:15:00,27.625,0,22.96239009,39.44981953,22.95,0,15,22.95,4656496.725
 07/04  10:30:00,28.05,0,22.42609677,39.51939757,22.38,0,15,22.38,6223374.257
 07/04  10:45:00,28.475,0,23.66201221,39.21800023,23.82,0,15,23.82,2269001.617
 07/04  11:00:00,28.9,0,24.94568787,39.15553564,26.34,0,15,26.34,0
 07/04  11:15:00,29.025,0,21.50374826,39.36775179,20.33,0,15,20.33,8796895.899
 07/04  11:30:00,29.15,0,24.07778734,39.79287175,27.57,0,15,27.57,0
 07/04  11:45:00,29.275,0,21.65087459,40.30378697,21.11,0,15,21.11,8106341.866
 07/04  12:00:00,29.4,0,23.77298261,40.83092097,24.89,0,15,24.89,401940.929
 07/04  12:15:00,29.825,0,24.28842693,41.13498163,24.45,0,15,24.45,1805472.332
 07/04  12:30:00,30.25,0,25.61353714,41.39242003,27.81,0,15,27.81,0
 07/04  12:45:00,30.675,0,27.01488439,41.79936382,27.28,0,15,27.28,261407.3651
 07/04  13:00:00,31.1,0,23.50142511,42.560995,22.26,0,15,22.26,9661853.242
 07/04  13:15:00,31.25,0,23.6867923,43.72507799,23.69,0,15,23.69,6658367.709
 07/04  13:30:00,31.4,0,25.33607345,45.14985122,25.78,0,15,25.78,1266633.881
 07/04  13:45:00,31.55,0,25.66304849,46.50314759,25.7,0,15,25.7,2318322.102
 07/04  14:00:00,31.7,0,25.03605797,47.45315702,25.02,0,15,25.02,4959171.269
 07/04  14:15:00,31.825,0,25.63488177,48.0416149,25.64,0,15,25.64,3354290.681
 07/04  14:30:00,31.95,0,24.79258382,48.47494153,24.75,0,15,24.75,6188881.26
 07/04  14:45:00,32.075,0,23.84922543,48.45574446,23.74,0,15,23.74,8441811.013
 07/04  15:00:00,32.2,0,22.83274468,47.92656998,21.73,0,15,21.73,10953469.78
 07/04  15:15:00,32.2,0,21.95276477,46.99009976,20.2,0,15,20.2,10674337.42
 07/04  15:30:00,32.2,0,22.55469445,45.80229549,22.56,0,15,22.56,6724665.347
 07/04  15:45:00,32.2,0,24.36872942,44.68387471,24.71,0,15,24.71,2217956.007
 07/04  16:00:00,32.2,0,21.9752906,43.71648216,20.42,0,15,20.42,10662256.41
 07/04  16:15:00,32.075,0,24.69963021,42.89336458,27.34,0,15,27.34,0
 07/04  16:30:00,31.95,0,22.75188759,42.17257952,22.54,0,15,22.54,6415913.04
 07/04  16:45:00,31.825,0,23.47219825,41.61351802,23.49,0,15,23.49,5511014.922
 07/04  17:00:00,31.7,0,25.53216907,41.2891544,27.67,0,15,27.67,0
 07/04  17:15:00,31.7,0,23.37825856,41.13307574,23.11,0,15,23.11,6113441.726
 07/04  17:30:00,31.7,0,25.712061,40.96182554,27.82,0,15,27.82,0
 07/04  17:45:00,31.7,0,22.75012888,40.66059685,21.86,0,15,21.86,8909646.399
 07/04  18:00:00,31.7,0,24.99047857,40.05936713,25.37,0,15,25.37,2312119.76
 07/04  18:15:00,31.425,0,22.65639242,39.29132473,21.8,0,15,21.8,10183979.41
 07/04  18:30:00,31.15,0,22.11987086,38.42097356,20.33,0,15,20.33,10815393.45
 07/04  18:45:00,30.875,0,23.11758307,37.44383864,23.12,0,15,23.12,5593657.785
 07/04  19:00:00,30.6,0,25.16504935,36.3763236,26.81,0,15,26.81,0
 07/04  19:15:00,30.175,0,22.85216241,35.24026658,22.51,0,15,22.51,6412004.342
 07/04  19:30:00,29.75,0,25.0997412,34.11470244,26.2,0,15,26.2,0
 07/04  19:45:00,29.325,0,25.64389701,32.8070677,25.68,0,15,25.68,2053386.836
 07/04  20:00:00,28.9,0,24.41128056,31.95625568,24.37,0,15,24.37,5186566.794
 07/04  20:15:00,28.75,0,25.90910654,31.20538782,26.51,0,15,26.51,94959.51327
 07/04  20:30:00,28.6,0,23.31014283,30.55068924,22.84,0,15,22.84,6965690.136
 07/04  20:45:00,28.45,0,21.79288102,29.93311467,20.56,0,15,20.56,11216825.91
 07/04  21:00:00,28.3,0,21.49499631,29.66897701,21.35,0,15,21.35,9666848.406
 07/04  21:15:00,28.025,0,23.78921809,29.29909893,26.14,0,15,26.14,0
 07/04  21:30:00,27.75,0,24.66685733,28.97823866,26.48,0,15,26.48,0
 07/04  21:45:00,27.475,0,25.3334959,28.67586754,25.95,0,15,25.95,0
 07/04  22:00:00,27.2,0,22.21494612,28.34632621,21.38,0,15,21.38,8365409.534
 07/04  22:15:00,27.075,0,24.2016742,28.08316757,25.36,0,15,25.36,0
 07/04  22:30:00,26.95,0,24.82876543,27.81405702,27.93,0,15,27.93,0
 07/04  22:45:00,26.825,0,25.1450518,27.61384393,27.62,0,15,27.62,0
 07/04  23:00:00,26.7,0,23.65606393,27.38490442,23.54,0,15,23.54,4588028.547
 07/04  23:15:00,26.55,0,22.05549275,27.1818469,21.71,0,15,21.71,8780694.937
 07/04  23:30:00,26.4,0,23.77954166,26.99362692,25.3,0,15,25.3,0
 07/04  23:45:00,26.25,0,23.89871306,26.77567129,23.79,0,15,23.79,4051115.011
 07/04  24:00:00,26.1,0,24.44857099,26.63666039,27.04,0,15,27.04,0
 07/05  00:15:00,26.1,3,24.93167533,26.46530432,27.08,0,15,27.08,0
 07/05  00:30:00,26.1,3,25.19732964,26.26848345,27.44,0,15,27.44,0
 07/05  00:45:00,26.1,3,22.67046339,26.00199615,22.19,0,15,22.19,6391717.836
 07/05  01:00:00,26.1,3,24.03762221,25.73965649,26.8,0,15,26.8,0
 07/05  01:15:00,25.975,0,22.06864119,25.38501755,21.82,0,15,21.82,6170825.005
 07/05  01:30:00,25.85,0,23.34718309,25.16745231,25.2,0,15,25.2,0
 07/05  01:45:00,25.725,0,23.89498555,24.93976232,27.78,0,15,27.78,0
 07/05  02:00:00,25.6,0,24.13373237,24.83501735,26.48,0,15,26.48,0
 07/05  02:15:00,25.725,0,24.69895418,24.68775323,27.92,0,15,27.92,0
 07/05  02:30:00,25.85,0,22.20201051,24.67463741,21.76,0,15,21.76,6035500.449
 07/05  02:45:00,25.975,0,22.41946579,24.65797664,25.18,0,15,25.18,0
 07/05  03:00:00,26.1,0,23.36882291,24.62226076,26.97,0,15,26.97,0
 07/05  03:15:00,26.1,0,22.07702126,24.63164294,22.06,0,15,22.06,4295096.255
 07/05  03:30:00,26.1,0,20.97754562,24.70255731,20.81,0,15,20.81,8167778.452
 07/05  03:45:00,26.1,0,22.41247705,24.85367826,25.2,0,15,25.2,0
 07/05  04:00:00,26.1,0,23.00103725,25.01343059,26.08,0,15,26.08,0
 07/05  04:15:00,25.975,0,20.91718926,25.13750025,20.5,0,15,20.5,7408542.173
 07/05  04:30:00,25.85,0,22.47660846,25.18045957,27.9,0,15,27.9,0
 07/05  04:45:00,25.725,0,22.95290674,25.15023185,24.1,0,15,24.1,0
 07/05  05:00:00,25.6,0,20.63038298,25.02542871,20.08,0,15,20.08,7830673.715
 07/05  05:15:00,25.45,0,20.75368238,24.80128764,20.79,0,15,20.79,1734596.731
 07/05  05:30:00,25.3,0,22.021421,24.56938471,23.9,0,15,23.9,0
 07/05  05:45:00,25.15,0,22.52919183,24.37306554,25.44,0,15,25.44,0
 07/05  06:00:00,25,0,22.07729532,24.25745395,22.06,0,15,22.06,2492117.224
 07/05  06:15:00,25.275,0,22.98264314,24.27508245,25.49,0,15,25.49,0
 07/05  06:30:00,25.55,0,23.43594992,24.45295017,24.34,0,15,24.34,0
 07/05  06:45:00,25.825,0,23.78882272,24.78932531,24.47,0,15,24.47,0
 07/05  07:00:00,26.1,0,24.01222539,25.3113366,24.06,0,15,24.06,763421.6624
 07/05  07:15:00,26.375,0,24.46738358,26.08255967,25.19,0,15,25.19,0
 07/05  07:30:00,26.65,0,21.91942807,26.72753819,21.3,0,15,21.3,7670529.363
 07/05  07:45:00,26.925,0,23.53753524,27.4721749,24.09,0,15,24.09,41580.28024
 07/05  08:00:00,27.2,0,24.14848608,28.53339178,25.66,0,15,25.66,0
 07/05  08:15:00,27.2,0,24.66424729,29.67732627,24.89,0,15,24.89,488741.5181
 07/05  08:30:00,27.2,0,21.71401521,31.09089023,20.32,0,15,20.32,10699219.36
 07/05  08:45:00,27.2,0,23.52633576,32.5204837,25.08,0,15,25.08,0
 07/05  09:00:00,27.2,0,24.23048409,33.8923621,25.44,0,15,25.44,0
 07/05  09:15:00,27.475,0,22.04624975,35.05772914,21.55,0,15,21.55,8236501.752
 07/05  09:30:00,27.75,0,23.87530635,36.01614144,26.35,0,15,26.35,0
 07/05  09:45:00,28.025,0,24.55028033,36.78684889,25.52,0,15,25.52,0
 07/05  10:00:00,28.3,0,23.20743694,37.27906152,23.12,0,15,23.12,5279796.137
 07/05  10:15:00,26.5,0,22.96718892,37.16156216,22.95,0,15,22.95,3580392.743
 07/05  10:30:00,24.7,0,22.39664898,36.20225781,22.38,0,15,22.38,5942809.691
 07/05  10:45:00,22.9,0,23.55702526,35.06199476,23.82,0,15,23.82,1235374.4
 07/05  11:00:00,21.1,0,24.17421428,34.30520392,26.34,0,15,26.34,0
 07/05  11:15:00,22.075,0,21.23184061,34.90474278,20.33,0,15,20.33,9701071.473
 07/05  11:30:00,23.05,0,23.31707778,36.74336521,27.57,0,15,27.57,0
 07/05  11:45:00,24.025,0,21.35402449,39.41629932,21.11,0,15,21.11,6157888.342
 07/05  12:00:00,25,0,23.25938239,42.39721472,24.89,0,15,24.89,0
 07/05  12:15:00,25.975,0,24.05620276,44.61513936,24.45,0,15,24.45,403551.1249
 07/05  12:30:00,26.95,0,24.9849118,46.6539226,27.81,0,15,27.81,0
 07/05  12:45:00,27.925,0,25.57752761,48.39963711,27.28,0,15,27.28,0
 07/05  13:00:00,28.9,0,22.82881662,49.88983507,22.26,0,15,22.26,7100944.173
 07/05  13:15:00,28.9,0,23.68578277,50.72013515,23.69,0,15,23.69,4088666.003
 07/05  13:30:00,28.9,0,25.147114,50.85324381,25.78,0,15,25.78,405796.1329
 07/05  13:45:00,28.9,0,25.54638154,50.41468515,25.7,0,15,25.7,1133571.148
 07/05  14:00:00,28.9,0,25.0344819,49.83862879,25.02,0,15,25.02,3607799.655
 07/05  14:15:00,29.175,0,25.63216589,49.49965117,25.64,0,15,25.64,2351110.944
 07/05  14:30:00,29.45,0,24.78452568,49.36572253,24.75,0,15,24.75,4984147.384
 07/05  14:45:00,29.725,0,23.79698639,49.42122585,23.74,0,15,23.74,7466671.655
 07/05  15:00:00,30,0,22.45315936,49.55572035,21.73,0,15,21.73,11057861.62
 07/05  15:15:00,29.85,0,21.79727254,49.4282633,20.2,0,15,20.2,10877811.37
 07/05  15:30:00,29.7,0,22.51391576,49.04017829,22.56,0,15,22.56,6609808.364
 07/05  15:45:00,29.55,0,24.30701701,48.23841908,24.71,0,15,24.71,1746841.554
 07/05  16:00:00,29.4,0,21.63845277,46.93129762,20.42,0,15,20.42,10599203.18
 07/05  16:15:00,29.4,0,23.70716537,45.1409649,27.34,0,15,27.34,0
 07/05  16:30:00,29.4,0,22.58719608,43.33372717,22.54,0,15,22.54,4788171.598
 07/05  16:45:00,29.4,0,23.42641884,41.30014776,23.49,0,15,23.49,3846503.939
 07/05  17:00:00,29.4,0,25.19159491,39.76057361,27.67,0,15,27.67,0
 07/05  17:15:00,29.4,0,23.27754631,38.7395084,23.11,0,15,23.11,4872962.8
 07/05  17:30:00,29.4,0,25.36641216,37.81560445,27.82,0,15,27.82,0
 07/05  17:45:00,29.4,0,22.46967009,36.97785828,21.86,0,15,21.86,7430533.668
 07/05  18:00:00,29.4,0,24.7786254,36.23685411,25.37,0,15,25.37,1101758.257
 07/05  18:15:00,29.125,0,22.28390194,35.47909745,21.8,0,15,21.8,7637806.009
 07/05  18:30:00,28.85,0,21.1152858,34.5663604,20.33,0,15,20.33,10788799.44
 07/05  18:45:00,28.575,0,22.88453199,33.82909465,23.12,0,15,23.12,3340985.043
 07/05  19:00:00,28.3,0,24.55471956,32.88108865,26.81,0,15,26.81,0
 07/05  19:15:00,28.025,0,22.67295545,31.91763823,22.51,0,15,22.51,4784308.462
 07/05  19:30:00,27.75,0,24.57376493,30.92023503,26.2,0,15,26.2,0
 07/05  19:45:00,27.475,0,25.67933391,29.78695569,25.68,0,15,25.68,694611.1023
 07/05  20:00:00,27.2,0,24.36067388,28.95650873,24.37,0,15,24.37,3485822.55
 07/05  20:15:00,26.925,0,25.50402068,28.36230496,26.51,0,15,26.51,0
 07/05  20:30:00,26.65,0,23.13335568,27.68293091,22.84,0,15,22.84,5133982.209
 07/05  20:45:00,26.375,0,21.1333782,26.90444056,20.56,0,15,20.56,10325486.55
 07/05  21:00:00,26.1,0,21.3418804,26.36983325,21.35,0,15,21.35,6582455.945
 07/05  21:15:00,25.825,0,23.2202414,25.74227442,26.14,0,15,26.14,0
 07/05  21:30:00,25.55,0,23.86241538,25.18655297,26.48,0,15,26.48,0
 07/05  21:45:00,25.275,0,24.46800731,24.71802708,25.95,0,15,25.95,0
 07/05  22:00:00,25,0,21.79861484,24.26475118,21.38,0,15,21.38,6123420.416
 07/05  22:15:00,24.85,0,23.35742566,23.92820321,25.36,0,15,25.36,0
 07/05  22:30:00,24.7,0,23.94422911,23.54817344,27.93,0,15,27.93,0
 07/05  22:45:00,24.55,0,24.19197716,23.26246961,27.62,0,15,27.62,0
 07/05  23:00:00,24.4,0,23.55650208,22.83402549,23.54,0,15,23.54,2285378.742
 07/05  23:15:00,24.4,0,21.898673,22.66579139,21.71,0,15,21.71,5800582.997
 07/05  23:30:00,24.4,0,23.24773976,22.5817497,25.3,0,15,25.3,0
 07/05  23:45:00,24.4,0,23.61384587,22.61781308,23.79,0,15,23.79,505566.6926
 07/05  24:00:00,24.4,0,24.14604367,22.74490626,27.04,0,15,27.04,0
 07/06  00:15:00,24.4,3,24.60631506,22.94105331,27.08,0,15,27.08,0
 07/06  00:30:00,24.4,3,24.94721073,23.0410578,27.44,0,15,27.44,0
 07/06  00:45:00,24.4,3,22.55815757,22.96781775,22.19,0,15,22.19,5347510.825
 07/06  01:00:00,24.4,3,22.59014368,22.75242109,26.8,0,15,26.8,0
 07/06  01:15:00,24.4,0,21.84876428,22.49653609,21.82,0,15,21.82,4262166.374
 07/06  01:30:00,24.4,0,22.78909995,22.1488827,25.2,0,15,25.2,0
 07/06  01:45:00,24.4,0,23.16097386,21.98830981,27.78,0,15,27.78,0
 07/06  02:00:00,24.4,0,23.38240497,21.85388365,26.48,0,15,26.48,0
 07/06  02:15:00,24.4,0,23.84082085,21.64720567,27.92,0,15,27.92,0
 07/06  02:30:00,24.4,0,21.88432051,21.61243845,21.76,0,15,21.76,4077282.562
 07/06  02:45:00,24.4,0,21.9994619,21.59647039,25.18,0,15,25.18,0
 07/06  03:00:00,24.4,0,22.7352601,21.59698066,26.97,0,15,26.97,0
 07/06  03:15:00,24.55,0,22.08936195,21.62165539,22.06,0,15,22.06,2458801.448
 07/06  03:30:00,24.7,0,20.936397,21.64754813,20.81,0,15,20.81,6058543.848
 07/06  03:45:00,24.85,0,22.12637564,21.66835554,25.2,0,15,25.2,0
 07/06  04:00:00,25,0,22.51236301,21.68425347,26.08,0,15,26.08,0
 07/06  04:15:00,24.85,0,20.73124548,21.66635296,20.5,0,15,20.5,5835697.1
 07/06  04:30:00,24.7,0,21.88149675,21.62039619,27.9,0,15,27.9,0
 07/06  04:45:00,24.55,0,22.31586513,21.5422414,24.1,0,15,24.1,0
 07/06  05:00:00,24.4,0,20.38161516,21.43801486,20.08,0,15,20.08,5947646.07
 07/06  05:15:00,24.4,0,20.77618158,21.31875768,20.79,0,15,20.79,2969945.992
 07/06  05:30:00,24.4,0,21.67313154,21.14109362,23.9,0,15,23.9,0
 07/06  05:45:00,24.4,0,22.08855258,21.02142058,25.44,0,15,25.44,0
 07/06  06:00:00,24.4,0,22.08153295,21.01870185,22.06,0,15,22.06,1673268.39
 07/06  06:15:00,24.7,0,22.62585316,21.30498189,25.49,0,15,25.49,0
 07/06  06:30:00,25,0,23.01607807,21.78673469,24.34,0,15,24.34,0
 07/06  06:45:00,25.3,0,23.43699309,22.67147084,24.47,0,15,24.47,0
 07/06  07:00:00,25.6,0,23.8468867,23.65782596,24.06,0,15,24.06,240662.7649
 07/06  07:15:00,25.875,0,24.29402852,25.13907431,25.19,0,15,25.19,0
 07/06  07:30:00,26.15,0,21.88022681,26.54105524,21.3,0,15,21.3,8143576.214
 07/06  07:45:00,26.425,0,23.44840027,28.7561937,24.09,0,15,24.09,259036.5574
 07/06  08:00:00,26.7,0,24.60923549,31.07666179,25.66,0,15,25.66,0
 07/06  08:15:00,26.825,0,24.88542527,33.26288039,24.89,0,15,24.89,1553559.213
 07/06  08:30:00,26.95,0,21.97815566,35.12895337,20.32,0,15,20.32,11669303.61
 07/06  08:45:00,27.075,0,23.77225232,36.72825791,25.08,0,15,25.08,0
 07/06  09:00:00,27.2,0,24.52355881,38.29832596,25.44,0,15,25.44,0
 07/06  09:15:00,27.75,0,22.20325016,39.83028413,21.55,0,15,21.55,9205382.118
 07/06  09:30:00,28.3,0,24.2438079,41.25347496,26.35,0,15,26.35,0
 07/06  09:45:00,28.85,0,25.00877166,42.54511673,25.52,0,15,25.52,385231.4134
 07/06  10:00:00,29.4,0,23.49199983,43.8094686,23.12,0,15,23.12,7716604.177
 07/06  10:15:00,29.4,0,23.0020095,44.66533411,22.95,0,15,22.95,8000437.738
 07/06  10:30:00,29.4,0,22.41574953,45.69286957,22.38,0,15,22.38,8177987.557
 07/06  10:45:00,29.4,0,23.67762379,46.57834297,23.82,0,15,23.82,3242504.601
 07/06  11:00:00,29.4,0,25.12742796,47.65133122,26.34,0,15,26.34,0
 07/06  11:15:00,29.7,0,21.78771455,48.64259133,20.33,0,15,20.33,9937787.137
 07/06  11:30:00,30,0,24.32527504,49.40472891,27.57,0,15,27.57,0
 07/06  11:45:00,30.3,0,22.36887285,50.05526084,21.11,0,15,21.11,9770150.589
 07/06  12:00:00,30.6,0,23.92160473,50.49992943,24.89,0,15,24.89,1053533.844
 07/06  12:15:00,30.6,0,24.44473988,51.0081723,24.45,0,15,24.45,2892909.321
 07/06  12:30:00,30.6,0,25.7798234,51.81922389,27.81,0,15,27.81,0
 07/06  12:45:00,30.6,0,27.0988417,52.80797434,27.28,0,15,27.28,336764.9249
 07/06  13:00:00,30.6,0,23.48810783,53.68032123,22.26,0,15,22.26,9054820.443
 07/06  13:15:00,30.45,0,23.68122674,54.49764805,23.69,0,15,23.69,7243613.137
 07/06  13:30:00,30.3,0,25.33105111,55.27992321,25.78,0,15,25.78,1275045.073
 07/06  13:45:00,30.15,0,25.66625648,55.90611129,25.7,0,15,25.7,2201906.792
 07/06  14:00:00,30,0,25.05803835,56.30484359,25.02,0,15,25.02,4605826.955
 07/06  14:15:00,28.6,0,25.62958463,56.129271,25.64,0,15,25.64,3168729.318
 07/06  14:30:00,27.2,0,24.77496109,55.00550228,24.75,0,15,24.75,5581573.645
 07/06  14:45:00,25.8,0,23.83058038,53.26268524,23.74,0,15,23.74,7595321.489
 07/06  15:00:00,24.4,0,22.30255939,51.07122815,21.73,0,15,21.73,11170227.14
 07/06  15:15:00,25.1,0,21.52635697,49.51882007,20.2,0,15,20.2,11375326.22
 07/06  15:30:00,25.8,0,22.50790888,46.22324303,22.56,0,15,22.56,5572727.094
 07/06  15:45:00,26.5,0,24.25816582,41.20681478,24.71,0,15,24.71,1313227.579
 07/06  16:00:00,27.2,0,21.72032627,36.33671635,20.42,0,15,20.42,10685819.93
 07/06  16:15:00,27.625,0,24.20852861,33.64567463,27.34,0,15,27.34,0
 07/06  16:30:00,28.05,0,22.65935145,31.7282975,22.54,0,15,22.54,5386749.084
 07/06  16:45:00,28.475,0,23.47693923,31.81988327,23.49,0,15,23.49,4801862.626
 07/06  17:00:00,28.9,0,25.29280463,33.50058374,27.67,0,15,27.67,0
 07/06  17:15:00,29.025,0,23.33585738,35.70188329,23.11,0,15,23.11,5572068.836
 07/06  17:30:00,29.15,0,25.49271743,37.3285642,27.82,0,15,27.82,0
 07/06  17:45:00,29.275,0,22.97625602,38.57074428,21.86,0,15,21.86,8577249.713
 07/06  18:00:00,29.4,0,24.95515105,38.75719586,25.37,0,15,25.37,1516449.566
 07/06  18:15:00,29.125,0,22.46801077,38.59079342,21.8,0,15,21.8,9127195.83
 07/06  18:30:00,28.85,0,21.73851806,38.0495848,20.33,0,15,20.33,11087216.49
 07/06  18:45:00,28.575,0,22.91406469,36.92627068,23.12,0,15,23.12,3831306.036
 07/06  19:00:00,28.3,0,24.71043389,35.69785933,26.81,0,15,26.81,0
 07/06  19:15:00,28.175,0,22.70798047,34.28993146,22.51,0,15,22.51,5418974.446
 07/06  19:30:00,28.05,0,24.56263833,32.65136082,26.2,0,15,26.2,0
 07/06  19:45:00,27.925,0,25.24718496,31.44813816,25.68,0,15,25.68,331172.7077
 07/06  20:00:00,27.8,0,24.37570516,29.9104712,24.37,0,15,24.37,4058812.225
 07/06  20:15:00,27.65,0,25.56232333,28.76486694,26.51,0,15,26.51,0
 07/06  20:30:00,27.5,0,23.19814833,27.9361352,22.84,0,15,22.84,5889470.445
 07/06  20:45:00,27.35,0,21.43519386,27.02099023,20.56,0,15,20.56,11265820.11
 07/06  21:00:00,27.2,0,21.35441661,26.47111995,21.35,0,15,21.35,8014577.837
 07/06  21:15:00,27.075,0,23.39670684,25.8805586,26.14,0,15,26.14,0
 07/06  21:30:00,26.95,0,24.1312448,25.37760248,26.48,0,15,26.48,0
 07/06  21:45:00,26.825,0,24.77939144,24.95739048,25.95,0,15,25.95,0
 07/06  22:00:00,26.7,0,21.95704635,24.5502246,21.38,0,15,21.38,6946919.835
 07/06  22:15:00,26.55,0,23.62017323,24.24381812,25.36,0,15,25.36,0
 07/06  22:30:00,26.4,0,24.25249329,23.90143993,27.93,0,15,27.93,0
 07/06  22:45:00,26.25,0,24.53909609,23.64428966,27.62,0,15,27.62,0
 07/06  23:00:00,26.1,0,23.56146152,23.37521754,23.54,0,15,23.54,2845744.956
 07/06  23:15:00,25.825,0,21.92235685,23.11445414,21.71,0,15,21.71,6689583.291
 07/06  23:30:00,25.55,0,23.40545054,22.89317712,25.3,0,15,25.3,0
 07/06  23:45:00,25.275,0,23.69271079,22.7097831,23.79,0,15,23.79,937860.7716
 07/06  24:00:00,25,0,24.15229022,22.39574704,27.04,0,15,27.04,0
 07/07  00:15:00,25,3,24.74102793,22.20802194,27.08,0,15,27.08,0
 07/07  00:30:00,25,3,25.13746823,22.05606919,27.44,0,15,27.44,0
 07/07  00:45:00,25,3,22.58532556,21.94696352,22.19,0,15,22.19,5801804.184
 07/07  01:00:00,25,3,22.64796366,21.82251785,26.8,0,15,26.8,0
 07/07  01:15:00,24.725,0,21.85311315,21.71194305,21.82,0,15,21.82,4643096.348
 07/07  01:30:00,24.45,0,22.84731521,21.53858255,25.2,0,15,25.2,0
 07/07  01:45:00,24.175,0,23.22038601,21.40466954,27.78,0,15,27.78,0
 07/07  02:00:00,23.9,0,23.43058039,21.24634873,26.48,0,15,26.48,0
 07/07  02:15:00,23.625,0,23.70866048,21.0011391,27.92,0,15,27.92,0
 07/07  02:30:00,23.35,0,21.91038777,20.79541277,21.76,0,15,21.76,4296736.269
